msg_size,run_index,direction,path,cluster,t_ms,bytes,packets
10000000,2,received,uc,toulouse,5330.0,1811,41
10000000,2,received,uc,toulouse,5340.0,3481,79
10000000,2,received,uc,toulouse,5440.0,3853,87
10000000,2,received,uc,toulouse,5450.0,3285,74
10000000,2,received,uc,toulouse,5470.0,44,1
10000000,2,received,uc,toulouse,5650.0,1942,44
10000000,2,received,uc,toulouse,5660.0,4235,96
10000000,2,received,uc,toulouse,5760.0,4147,94
10000000,2,received,uc,toulouse,5870.0,440,10
10000000,2,received,uc,toulouse,5880.0,5382,122
10000000,2,received,uc,toulouse,5890.0,309,7
10000000,2,received,uc,toulouse,5950.0,133,3
10000000,2,received,uc,toulouse,6090.0,4110,93
10000000,2,received,uc,toulouse,6100.0,3271,74
10000000,2,received,uc,toulouse,6200.0,2296,52
10000000,2,received,uc,toulouse,6210.0,4327,98
10000000,2,received,uc,toulouse,6320.0,2744,62
10000000,2,received,uc,toulouse,6330.0,4645,105
10000000,2,received,uc,toulouse,6540.0,1016,23
10000000,2,received,uc,toulouse,6550.0,3798,86
10000000,2,received,uc,toulouse,6560.0,1371,31
10000000,2,received,uc,toulouse,6650.0,1634,37
10000000,2,received,uc,toulouse,6660.0,5396,122
10000000,2,received,uc,toulouse,6780.0,2651,60
10000000,2,received,uc,toulouse,6790.0,4814,109
10000000,2,received,uc,toulouse,7000.0,1282,29
10000000,2,received,uc,toulouse,7010.0,5609,127
10000000,2,received,uc,toulouse,7020.0,796,18
10000000,2,received,uc,toulouse,7120.0,2608,59
10000000,2,received,uc,toulouse,7130.0,5306,120
10000000,2,received,uc,toulouse,7240.0,3718,84
10000000,2,received,uc,toulouse,7250.0,3279,74
10000000,2,received,uc,toulouse,7270.0,44,1
10000000,2,received,uc,toulouse,7480.0,5086,115
10000000,2,received,uc,toulouse,7490.0,2788,63
10000000,2,received,uc,toulouse,7600.0,3231,73
10000000,2,received,uc,toulouse,7610.0,5227,118
10000000,2,received,uc,toulouse,7630.0,44,1
10000000,2,received,uc,toulouse,7720.0,3145,71
10000000,2,received,uc,toulouse,7730.0,4955,112
10000000,2,received,uc,toulouse,7760.0,88,2
10000000,2,received,uc,toulouse,7960.0,3711,84
10000000,2,received,uc,toulouse,7970.0,3487,79
10000000,2,received,uc,toulouse,8070.0,1677,38
10000000,2,received,uc,toulouse,8080.0,3984,90
10000000,2,received,uc,toulouse,8090.0,309,7
10000000,2,received,uc,toulouse,8170.0,5175,75
10000000,2,received,uc,toulouse,8200.0,310,7
10000000,2,received,uc,toulouse,8210.0,6105,138
10000000,2,received,uc,toulouse,8220.0,1547,35
10000000,2,received,uc,toulouse,8290.0,178,4
10000000,2,received,uc,toulouse,8440.0,265,6
10000000,2,received,uc,toulouse,8450.0,5176,117
10000000,2,received,uc,toulouse,8460.0,2479,56
10000000,2,received,uc,toulouse,8480.0,44,1
10000000,2,received,uc,toulouse,8570.0,4473,101
10000000,2,received,uc,toulouse,8580.0,4163,94
10000000,2,received,uc,toulouse,8690.0,444,10
10000000,2,received,uc,toulouse,8700.0,3014,68
10000000,2,received,uc,toulouse,8710.0,6349,143
10000000,2,received,uc,toulouse,8720.0,90,2
10000000,2,received,uc,toulouse,8940.0,2129,48
10000000,2,received,uc,toulouse,8950.0,6744,152
10000000,2,received,uc,toulouse,8960.0,89,2
10000000,2,received,uc,toulouse,8980.0,44,1
10000000,2,received,uc,toulouse,9060.0,1288,29
10000000,2,received,uc,toulouse,9070.0,2575,58
10000000,2,received,uc,toulouse,9080.0,5277,119
10000000,2,received,uc,toulouse,9090.0,624,14
10000000,2,received,uc,toulouse,9190.0,443,10
10000000,2,received,uc,toulouse,9200.0,5734,129
10000000,2,received,uc,toulouse,9210.0,4309,97
10000000,2,received,uc,toulouse,9280.0,223,5
10000000,2,received,uc,toulouse,9440.0,844,19
10000000,2,received,uc,toulouse,9450.0,4972,112
10000000,2,received,uc,toulouse,9460.0,3421,77
10000000,2,received,uc,toulouse,9560.0,1289,29
10000000,2,received,uc,toulouse,9570.0,4173,94
10000000,2,received,uc,toulouse,9580.0,4709,106
10000000,2,received,uc,toulouse,9590.0,534,12
10000000,2,received,uc,toulouse,9690.0,88,2
10000000,2,received,uc,toulouse,9700.0,886,20
10000000,2,received,uc,toulouse,9710.0,4660,105
10000000,2,received,uc,toulouse,9720.0,2703,61
10000000,2,received,uc,toulouse,9740.0,44,1
10000000,2,received,uc,toulouse,9950.0,1908,43
10000000,2,received,uc,toulouse,9960.0,5198,117
10000000,2,received,uc,toulouse,9970.0,3511,79
10000000,2,received,uc,toulouse,9990.0,44,1
10000000,2,received,uc,toulouse,10080.0,5099,115
10000000,2,received,uc,toulouse,10090.0,5068,114
10000000,2,received,uc,toulouse,10110.0,44,1
10000000,2,received,uc,toulouse,10200.0,1113,25
10000000,2,received,uc,toulouse,10210.0,2267,51
10000000,2,received,uc,toulouse,10220.0,5287,119
10000000,2,received,uc,toulouse,10230.0,2357,53
10000000,2,received,uc,toulouse,10250.0,44,1
10000000,2,received,uc,toulouse,10460.0,4125,93
10000000,2,received,uc,toulouse,10470.0,4171,94
10000000,2,received,uc,toulouse,10580.0,934,21
10000000,2,received,uc,toulouse,10590.0,2885,65
10000000,2,received,uc,toulouse,10600.0,6665,150
10000000,2,received,uc,toulouse,10610.0,402,9
10000000,2,received,uc,toulouse,10710.0,44,1
10000000,2,received,uc,toulouse,10720.0,1064,24
10000000,2,received,uc,toulouse,10730.0,4571,103
10000000,2,received,uc,toulouse,10740.0,4625,104
10000000,2,received,uc,toulouse,10810.0,178,4
10000000,2,received,uc,toulouse,10970.0,399,9
10000000,2,received,uc,toulouse,10980.0,5551,125
10000000,2,received,uc,toulouse,10990.0,3961,89
10000000,2,received,uc,toulouse,11090.0,44,1
10000000,2,received,uc,toulouse,11100.0,1953,44
10000000,2,received,uc,toulouse,11110.0,6804,153
10000000,2,received,uc,toulouse,11120.0,2447,55
10000000,2,received,uc,toulouse,11240.0,4697,106
10000000,2,received,uc,toulouse,11250.0,4793,108
10000000,2,received,uc,toulouse,11470.0,1332,30
10000000,2,received,uc,toulouse,11480.0,2800,63
10000000,2,received,uc,toulouse,11490.0,3062,69
10000000,2,received,uc,toulouse,11500.0,3287,74
10000000,2,received,uc,toulouse,11590.0,975,22
10000000,2,received,uc,toulouse,11600.0,3195,72
10000000,2,received,uc,toulouse,11610.0,5462,123
10000000,2,received,uc,toulouse,11630.0,44,1
10000000,2,received,uc,toulouse,11730.0,4172,94
10000000,2,received,uc,toulouse,11740.0,5650,127
10000000,2,received,uc,toulouse,11750.0,1248,28
10000000,2,received,uc,toulouse,11970.0,264,6
10000000,2,received,uc,toulouse,11980.0,5157,116
10000000,2,received,uc,toulouse,11990.0,5328,120
10000000,2,received,uc,toulouse,12080.0,530,12
10000000,2,received,uc,toulouse,12090.0,3601,81
10000000,2,received,uc,toulouse,12100.0,4359,98
10000000,2,received,uc,toulouse,12110.0,2403,54
10000000,2,received,uc,toulouse,12210.0,266,6
10000000,2,received,uc,toulouse,12220.0,2844,64
10000000,2,received,uc,toulouse,12230.0,6221,140
10000000,2,received,uc,toulouse,12240.0,1557,35
10000000,2,received,uc,toulouse,12460.0,2176,49
10000000,2,received,uc,toulouse,12470.0,4891,110
10000000,2,received,uc,toulouse,12480.0,4225,95
10000000,2,received,uc,toulouse,12560.0,88,2
10000000,2,received,uc,toulouse,12570.0,1289,29
10000000,2,received,uc,toulouse,12580.0,2838,64
10000000,2,received,uc,toulouse,12590.0,4266,96
10000000,2,received,uc,toulouse,12600.0,1511,34
10000000,2,received,uc,toulouse,12700.0,44,1
10000000,2,received,uc,toulouse,12710.0,4223,95
10000000,2,received,uc,toulouse,12720.0,4486,101
10000000,2,received,uc,toulouse,12730.0,1780,40
10000000,2,received,uc,toulouse,12840.0,3506,79
10000000,2,received,uc,toulouse,12850.0,5813,131
10000000,2,received,uc,toulouse,12860.0,490,11
10000000,2,received,uc,toulouse,12900.0,2261,51
10000000,2,received,uc,toulouse,12910.0,7345,165
10000000,2,received,uc,toulouse,12920.0,2088,47
10000000,2,received,uc,toulouse,12970.0,5206,117
10000000,2,received,uc,toulouse,12980.0,6226,140
10000000,2,received,uc,toulouse,13020.0,44,1
10000000,2,received,uc,toulouse,13030.0,3595,81
10000000,2,received,uc,toulouse,13040.0,5869,132
10000000,2,received,uc,toulouse,13050.0,1380,31
10000000,2,received,uc,toulouse,13060.0,44,1
10000000,2,received,uc,toulouse,13090.0,442,10
10000000,2,received,uc,toulouse,13100.0,3729,84
10000000,2,received,uc,toulouse,13110.0,5726,129
10000000,2,received,uc,toulouse,13120.0,358,8
10000000,2,received,uc,toulouse,13150.0,178,4
10000000,2,received,uc,toulouse,13160.0,796,18
10000000,2,received,uc,toulouse,13170.0,1867,42
10000000,2,received,uc,toulouse,13180.0,6707,151
10000000,2,received,uc,toulouse,13190.0,804,18
10000000,2,received,uc,toulouse,13230.0,710,16
10000000,2,received,uc,toulouse,13240.0,3640,82
10000000,2,received,uc,toulouse,13250.0,6044,136
10000000,2,received,uc,toulouse,13290.0,444,10
10000000,2,received,uc,toulouse,13300.0,3430,77
10000000,2,received,uc,toulouse,13310.0,4318,97
10000000,2,received,uc,toulouse,13320.0,4493,101
10000000,2,received,uc,toulouse,13360.0,489,11
10000000,2,received,uc,toulouse,13370.0,3638,82
10000000,2,received,uc,toulouse,13380.0,6038,136
10000000,2,received,uc,toulouse,13420.0,311,7
10000000,2,received,uc,toulouse,13430.0,1377,31
10000000,2,received,uc,toulouse,13440.0,3514,79
10000000,2,received,uc,toulouse,13450.0,5383,121
10000000,2,received,uc,toulouse,13460.0,270,6
10000000,2,received,uc,toulouse,13490.0,489,11
10000000,2,received,uc,toulouse,13500.0,802,18
10000000,2,received,uc,toulouse,13510.0,5963,134
10000000,2,received,uc,toulouse,13520.0,4181,94
10000000,2,received,uc,toulouse,13550.0,88,2
10000000,2,received,uc,toulouse,13560.0,1190,27
10000000,2,received,uc,toulouse,13570.0,176,4
10000000,2,received,uc,toulouse,23570.0,112,2
10000000,2,received,uc,toulouse,27640.0,27000,20
10000000,2,received,uc,toulouse,27670.0,54000,40
10000000,2,received,uc,toulouse,27700.0,108000,80
10000000,2,received,uc,toulouse,27740.0,113400,84
10000000,2,received,uc,toulouse,27770.0,144450,113
10000000,2,received,uc,toulouse,27800.0,153900,117
10000000,2,received,uc,toulouse,27830.0,153900,114
10000000,2,received,uc,toulouse,27860.0,156600,116
10000000,2,received,uc,toulouse,27880.0,18900,14
10000000,2,received,uc,toulouse,27890.0,137700,102
10000000,2,received,uc,toulouse,27910.0,156600,116
10000000,2,received,uc,toulouse,27920.0,2700,2
10000000,2,received,uc,toulouse,27940.0,160650,119
10000000,2,received,uc,toulouse,27970.0,162000,120
10000000,2,received,uc,toulouse,28000.0,164700,122
10000000,2,received,uc,toulouse,28030.0,164700,122
10000000,2,received,uc,toulouse,28060.0,167400,124
10000000,2,received,uc,toulouse,28090.0,167400,124
10000000,2,received,uc,toulouse,28110.0,1350,1
10000000,2,received,uc,toulouse,28120.0,168750,125
10000000,2,received,uc,toulouse,28140.0,170100,126
10000000,2,received,uc,toulouse,28170.0,172800,128
10000000,2,received,uc,toulouse,28200.0,172800,128
10000000,2,received,uc,toulouse,28230.0,175500,130
10000000,2,received,uc,toulouse,28260.0,175500,130
10000000,2,received,uc,toulouse,28290.0,178200,132
10000000,2,received,uc,toulouse,28320.0,178200,132
10000000,2,received,uc,toulouse,28340.0,79650,59
10000000,2,received,uc,toulouse,28350.0,101250,75
10000000,2,received,uc,toulouse,28370.0,180900,134
10000000,2,received,uc,toulouse,28400.0,183600,136
10000000,2,received,uc,toulouse,28430.0,184950,137
10000000,2,received,uc,toulouse,28460.0,186300,138
10000000,2,received,uc,toulouse,28490.0,189000,140
10000000,2,received,uc,toulouse,28520.0,189000,140
10000000,2,received,uc,toulouse,28540.0,70200,52
10000000,2,received,uc,toulouse,28550.0,121500,90
10000000,2,received,uc,toulouse,28570.0,191700,142
10000000,2,received,uc,toulouse,28600.0,194400,144
10000000,2,received,uc,toulouse,28630.0,194400,144
10000000,2,received,uc,toulouse,28660.0,197100,146
10000000,2,received,uc,toulouse,28690.0,197100,146
10000000,2,received,uc,toulouse,28720.0,199800,148
10000000,2,received,uc,toulouse,28750.0,199800,148
10000000,2,received,uc,toulouse,28770.0,112050,83
10000000,2,received,uc,toulouse,28780.0,90450,67
10000000,2,received,uc,toulouse,28800.0,202500,150
10000000,2,received,uc,toulouse,28830.0,205200,152
10000000,2,received,uc,toulouse,28860.0,205200,152
10000000,2,received,uc,toulouse,28890.0,207900,154
10000000,2,received,uc,toulouse,28920.0,207900,154
10000000,2,received,uc,toulouse,28950.0,210600,156
10000000,2,sent,fc,source,0.0,14808,12
10000000,2,sent,fc,source,20.0,10353,9
10000000,2,sent,fc,source,50.0,1284,1
10000000,2,sent,fc,source,60.0,9069,8
10000000,2,sent,fc,source,100.0,11703,10
10000000,2,sent,fc,source,140.0,11703,10
10000000,2,sent,fc,source,180.0,13053,11
10000000,2,sent,fc,source,230.0,13053,11
10000000,2,sent,fc,source,270.0,14403,12
10000000,2,sent,fc,source,320.0,14403,12
10000000,2,sent,fc,source,370.0,15753,13
10000000,2,sent,fc,source,410.0,17103,14
10000000,2,sent,fc,source,480.0,18453,15
10000000,2,sent,fc,source,540.0,19803,16
10000000,2,sent,fc,source,600.0,21153,17
10000000,2,sent,fc,source,640.0,22503,18
10000000,2,sent,fc,source,710.0,23853,19
10000000,2,sent,fc,source,750.0,25203,20
10000000,2,sent,fc,source,790.0,26553,21
10000000,2,sent,fc,source,830.0,27903,22
10000000,2,sent,fc,source,880.0,29253,23
10000000,2,sent,fc,source,930.0,30603,24
10000000,2,sent,fc,source,970.0,31953,25
10000000,2,sent,fc,source,1020.0,33303,26
10000000,2,sent,fc,source,1070.0,34653,27
10000000,2,sent,fc,source,1140.0,45,1
10000000,2,sent,fc,source,1180.0,36000,29
10000000,2,sent,fc,source,1230.0,37353,30
10000000,2,sent,fc,source,1280.0,38703,31
10000000,2,sent,fc,source,1380.0,45,1
10000000,2,sent,fc,source,1390.0,40008,32
10000000,2,sent,fc,source,1450.0,41403,33
10000000,2,sent,fc,source,1510.0,42753,34
10000000,2,sent,fc,source,1570.0,44103,35
10000000,2,sent,fc,source,1630.0,45453,36
10000000,2,sent,fc,source,1740.0,45,1
10000000,2,sent,fc,source,1750.0,46758,37
10000000,2,sent,fc,source,1810.0,48153,38
10000000,2,sent,fc,source,1880.0,49503,39
10000000,2,sent,fc,source,2010.0,50853,40
10000000,2,sent,fc,source,2070.0,52203,41
10000000,2,sent,fc,source,2140.0,53553,42
10000000,2,sent,fc,source,2220.0,54903,43
10000000,2,sent,fc,source,2350.0,56253,44
10000000,2,sent,fc,source,2420.0,57603,45
10000000,2,sent,fc,source,2500.0,58953,46
10000000,2,sent,fc,source,2650.0,60303,47
10000000,2,sent,fc,source,2720.0,61695,49
10000000,2,sent,fc,source,2800.0,63003,50
10000000,2,sent,fc,source,2950.0,64353,51
10000000,2,sent,fc,source,3030.0,65703,52
10000000,2,sent,fc,source,3110.0,67053,53
10000000,2,sent,fc,source,3280.0,68403,54
10000000,2,sent,fc,source,3370.0,69753,55
10000000,2,sent,fc,source,3490.0,71103,56
10000000,2,sent,fc,source,3590.0,72453,57
10000000,2,sent,fc,source,3780.0,73803,58
10000000,2,sent,fc,source,3870.0,75153,59
10000000,2,sent,fc,source,3970.0,76503,60
10000000,2,sent,fc,source,4160.0,77853,61
10000000,2,sent,fc,source,4260.0,79203,62
10000000,2,sent,fc,source,4360.0,80553,63
10000000,2,sent,fc,source,4560.0,81903,64
10000000,2,sent,fc,source,4660.0,83253,65
10000000,2,sent,fc,source,4770.0,84603,66
10000000,2,sent,fc,source,4880.0,85953,67
10000000,2,sent,fc,source,4980.0,12840,10
10000000,2,sent,fc,source,4990.0,74463,58
10000000,2,sent,fc,source,5190.0,88653,70
10000000,2,sent,fc,source,5300.0,90003,71
10000000,2,sent,fc,source,5410.0,91353,72
10000000,2,sent,fc,source,5620.0,92703,73
10000000,2,sent,fc,source,5730.0,94053,74
10000000,2,sent,fc,source,5840.0,95403,75
10000000,2,sent,fc,source,6060.0,96753,76
10000000,2,sent,fc,source,6170.0,98103,77
10000000,2,sent,fc,source,6290.0,99453,78
10000000,2,sent,fc,source,6510.0,100803,79
10000000,2,sent,fc,source,6620.0,102153,80
10000000,2,sent,fc,source,6740.0,103503,81
10000000,2,sent,fc,source,6970.0,104853,82
10000000,2,sent,fc,source,7080.0,106203,83
10000000,2,sent,fc,source,7210.0,107553,84
10000000,2,sent,fc,source,7440.0,108903,85
10000000,2,sent,fc,source,7560.0,110253,86
10000000,2,sent,fc,source,7680.0,111603,87
10000000,2,sent,fc,source,7920.0,97584,76
10000000,2,sent,fc,source,8040.0,112953,88
10000000,2,sent,fc,source,8170.0,114345,90
10000000,2,sent,fc,source,8410.0,115653,91
10000000,2,sent,fc,source,8530.0,117003,92
10000000,2,sent,fc,source,8660.0,118353,93
10000000,2,sent,fc,source,8900.0,119703,94
10000000,2,sent,fc,source,9030.0,121053,95
10000000,2,sent,fc,source,9160.0,122403,96
10000000,2,sent,fc,source,9410.0,123753,97
10000000,2,sent,fc,source,9530.0,125103,98
10000000,2,sent,fc,source,9660.0,126453,99
10000000,2,sent,fc,source,9910.0,127803,100
10000000,2,sent,fc,source,10030.0,47508,37
10000000,2,sent,fc,source,10040.0,81645,64
10000000,2,sent,fc,source,10170.0,130503,102
10000000,2,sent,fc,source,10420.0,131853,103
10000000,2,sent,fc,source,10540.0,89880,70
10000000,2,sent,fc,source,10550.0,43323,34
10000000,2,sent,fc,source,10680.0,134553,105
10000000,2,sent,fc,source,10940.0,135903,106
10000000,2,sent,fc,source,11060.0,137253,107
10000000,2,sent,fc,source,11200.0,138603,108
10000000,2,sent,fc,source,11440.0,139953,109
10000000,2,sent,fc,source,11560.0,141303,111
10000000,2,sent,fc,source,11690.0,142653,112
10000000,2,sent,fc,source,11930.0,144003,113
10000000,2,sent,fc,source,12050.0,145353,114
10000000,2,sent,fc,source,12180.0,146703,115
10000000,2,sent,fc,source,12420.0,148053,116
10000000,2,sent,fc,source,12530.0,66768,52
10000000,2,sent,fc,source,12540.0,82635,65
10000000,2,sent,fc,source,12670.0,150753,118
10000000,2,sent,fc,source,12790.0,152103,120
10000000,2,sent,fc,source,12860.0,153453,120
10000000,2,sent,fc,source,12920.0,20544,16
10000000,2,sent,fc,source,12930.0,134259,105
10000000,2,sent,fc,source,12990.0,156153,123
10000000,2,sent,fc,source,13050.0,11556,9
10000000,2,sent,fc,source,13060.0,145947,115
10000000,2,sent,fc,source,13120.0,158853,125
10000000,2,sent,fc,source,13190.0,160203,126
10000000,2,sent,fc,source,13260.0,161553,126
10000000,2,sent,fc,source,13330.0,162903,127
10000000,2,sent,fc,source,13390.0,164253,128
10000000,2,sent,fc,source,13460.0,165603,129
10000000,2,sent,fc,source,13530.0,39804,31
10000000,2,sent,uc,source,-1800.0,1730,4
10000000,2,sent,uc,source,-1790.0,5922,13
10000000,2,sent,uc,source,-1780.0,4120,9
10000000,2,sent,uc,source,-1770.0,8664,22
10000000,2,sent,uc,source,-1760.0,6076,17
10000000,2,sent,uc,source,-1750.0,12124,30
10000000,2,sent,uc,source,-1740.0,10002,24
10000000,2,sent,uc,source,-1730.0,11417,30
10000000,2,sent,uc,source,-1720.0,3434,12
10000000,2,sent,uc,source,-1710.0,2882,11
10000000,2,sent,uc,source,-1700.0,23351,56
10000000,2,sent,uc,source,-1690.0,20616,48
10000000,2,sent,uc,source,-1680.0,26069,55
10000000,2,sent,uc,source,-1670.0,7224,26
10000000,2,sent,uc,source,-1660.0,18875,56
10000000,2,sent,uc,source,-1650.0,24482,60
10000000,2,sent,uc,source,-1640.0,7045,21
10000000,2,sent,uc,source,-1630.0,13320,29
10000000,2,sent,uc,source,-1620.0,12052,30
10000000,2,sent,uc,source,-1610.0,3306,15
10000000,2,sent,uc,source,-1600.0,4285,12
10000000,2,sent,uc,source,-1590.0,624,12
10000000,2,sent,uc,source,-1580.0,915,15
10000000,2,sent,uc,source,-1570.0,183,3
10000000,2,sent,uc,source,-1560.0,129,3
10000000,2,sent,uc,source,-1550.0,5319,15
