cluster,run_index,msg_size,lost,total_msg_packets,loss_rate
lyon,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
