time,run_index,msg_size,cwnd
15115.312,4,10000000,96511
15501.543,4,10000000,97861
15900.637,4,10000000,99211
16167.498,4,10000000,100561
16556.314,4,10000000,101911
16957.809,4,10000000,103261
17222.885,4,10000000,104611
17484.01,4,10000000,105961
17739.332,4,10000000,107311
17821.47,4,10000000,108661
17902.625,4,10000000,110011
17985.684,4,10000000,111361
18068.088,4,10000000,112711
18150.217,4,10000000,114061
18237.123,4,10000000,115411
18322.725,4,10000000,116761
18371.387,4,10000000,118111
18460.287,4,10000000,119461
3611.6143,5,10000000,14850
3642.3184,5,10000000,10395
3740.859,5,10000000,11745
3831.6118,5,10000000,13095
3925.647,5,10000000,14445
4004.4585,5,10000000,15795
4066.226,5,10000000,17145
4099.2373,5,10000000,18495
4134.758,5,10000000,19845
4171.7646,5,10000000,21195
4210.441,5,10000000,22545
4250.9697,5,10000000,23895
4292.966,5,10000000,25245
4336.7363,5,10000000,26595
4382.225,5,10000000,27945
4428.3003,5,10000000,29295
4475.545,5,10000000,30645
4528.054,5,10000000,31995
4596.305,5,10000000,33345
4646.93,5,10000000,34695
4699.518,5,10000000,36045
4754.66,5,10000000,37395
4809.4204,5,10000000,38745
4866.4985,5,10000000,40095
4924.22,5,10000000,41445
4983.692,5,10000000,42795
5044.373,5,10000000,44145
5106.359,5,10000000,45495
